0.10 50.0 7000.0 2.0 7.76135e+37 0.33773 -1.88990 5.12462 6.82750e+35 -0.00108
0.10 50.0 7000.0 5.0 7.76069e+37 0.43854 -1.17247 2.83470 2.52550e+36 -0.00052
0.10 50.0 9000.0 10.0 7.76024e+37 0.49771 -0.84702 2.16740 8.83895e+36 -0.00033
0.10 50.0 9000.0 2.0 7.76149e+37 0.31452 -2.10187 6.01464 7.41250e+35 -0.00131
0.10 50.0 9000.0 5.0 7.76090e+37 0.40810 -1.36240 3.33206 8.63400e+35 -0.00064
0.10 7.0 1000.0 10.0 1.22289e+41 0.79280 0.33916 1.75419 3.40602e+40 0.00000
0.10 7.0 1000.0 2.0 1.97701e+41 0.58412 -0.44250 1.66789 5.31065e+40 0.00000
0.10 7.0 1000.0 5.0 1.69746e+41 0.71927 0.08910 1.57868 5.42914e+40 0.00000
0.10 7.0 10000.0 10.0 1.99393e+41 0.48117 -0.93494 2.32159 1.65955e+40 -0.00089
0.10 7.0 10000.0 2.0 2.00833e+41 0.30425 -2.20482 6.48228 2.78100e+39 -0.00221
0.10 7.0 10000.0 5.0 2.00146e+41 0.39453 -1.45551 3.60109 2.37300e+39 -0.00128
0.10 7.0 13000.0 10.0 1.99706e+41 0.44630 -1.12881 2.72833 7.52950e+39 -0.00098
0.10 7.0 13000.0 2.0 2.00981e+41 0.28254 -2.43765 7.63033 3.24550e+39 -0.00256
0.10 7.0 13000.0 5.0 2.00374e+41 0.36613 -1.66120 4.27012 2.50700e+39 -0.00146
0.10 7.0 15000.0 10.0 1.99862e+41 0.42836 -1.23605 2.98902 4.31650e+39 -0.00106
0.10 7.0 15000.0 2.0 2.01054e+41 0.27138 -2.56826 8.32923 3.54050e+39 -0.00275
0.10 7.0 15000.0 5.0 2.00487e+41 0.35155 -1.77608 4.68379 2.54100e+39 -0.00165
0.10 7.0 17000.0 10.0 1.99990e+41 0.41329 -1.33084 3.24047 2.38350e+39 -0.00111
0.10 7.0 17000.0 2.0 2.01114e+41 0.26198 -2.68437 8.98507 3.83200e+39 -0.00299
0.10 7.0 17000.0 5.0 2.00579e+41 0.33930 -1.87832 5.07608 2.56250e+39 -0.00170
0.10 7.0 19000.0 10.0 2.00098e+41 0.40035 -1.41595 3.48300 2.33650e+39 -0.00119
